28.287109 -2.000000 -33.000000 313 315 -5.000000 -30.238623 1.998049 162.000000
28.387695 -2.000000 -35.000000 313 315 -5.000000 -30.298975 0.000000 160.000000
28.487793 -2.000000 -35.000000 313 315 -5.000000 -30.359033 0.000000 160.000000
28.588867 -2.000000 -35.000000 313 315 -5.000000 -30.419678 0.000000 160.000000
28.689453 -2.000000 -35.000000 313 315 -5.000000 -30.480029 0.000000 160.000000
28.790039 -2.000000 -35.000000 313 315 -5.000000 -30.540381 0.000000 160.000000
28.890137 -2.000000 -35.000000 313 315 -5.000000 -30.600439 0.000000 160.000000
28.990234 -2.000000 -35.000000 313 315 -5.000000 -30.660498 0.000000 160.000000
29.090332 -2.000000 -35.000000 313 315 -5.000000 -30.720557 0.000000 160.000000
29.190430 -2.000000 -35.000000 313 315 -5.000000 -30.780615 0.000000 160.000000
29.290527 -2.000000 -35.000000 313 315 -5.000000 -30.840674 0.000000 160.000000
